75964	1
75965	1
36358	1
75966	1
36359	1
75967	1
75968	1
12370	1
12373	1
36340	1
61340	1
36341	1
61341	4
12371	1
36342	1
61342	1
12372	1
36343	1
61343	1
61344	1
61345	1
61346	1
61347	1
61348	1
61349	1
85319	1
75990	1
85317	2
75991	1
85318	1
75992	1
85315	1
75993	1
85316	1
75994	2
85313	1
75995	1
85314	1
12377	17660
36344	1
75996	1
85311	1
12378	41
36345	1
75997	1
85312	1
12375	1
36346	1
75998	1
12376	1
36347	1
75999	1
85310	1
36348	7
36349	2
12379	1
12380	1
12381	1
12384	1
61351	1
12385	6
61352	2
12382	27
61353	1
12383	1
61354	1
61355	1
61356	1
61358	1
61359	1
85308	1
85309	1
85306	1
75980	1
85307	1
75981	1
85304	1
75982	1
85305	1
75984	1
85303	1
12388	1
75985	1
85300	1
12389	1
36334	13
75986	1
85301	1
12386	1
36335	1
75987	1
12387	3
75988	1
75989	1
61360	1
61361	1
12351	1
61362	2
12352	1
61363	1
61364	1
12350	1
36321	1
61365	1
26996	1
61366	1
26997	1
61367	1
26994	1
61368	1
26995	1
61369	1
26998	1
26999	1
85339	1
26992	1
85337	1
26993	1
85338	1
26990	2
85335	1
26991	1
85336	1
12355	1
36322	1
85333	1
12356	1
36323	3
85334	1
12353	1
36324	2
85331	1
12354	1
36325	1
85332	1
12359	1
36326	3
36327	1
85330	1
12357	6
12358	1
36329	1
61370	1
61371	1
61372	1
12362	1
61373	1
61374	1
12360	1
61375	1
12361	1
61376	1
61377	1
61378	1
61379	1
85328	1
85329	1
85326	1
85327	1
85324	1
85325	1
12366	1
85322	1
12367	1
85323	1
12364	1
36313	3
85320	1
12365	1
85321	1
12368	1
12369	1
61380	1
61381	1
61382	1
61383	1
61384	1
12330	1
61385	1
61386	1
61387	2
26974	4
61388	1
26975	1
61389	1
26972	2
26973	1
26978	1
26979	6617828
26976	1
26977	1
12339	1
26970	1
85359	1
26971	1
85357	1
85358	1
12333	1
36300	1
85355	1
12334	1
36301	4
85356	1
12331	1
85353	1
12332	1
85354	1
12337	1
85351	1
12338	3
36305	1
85352	1
12335	1
12336	7
85350	1
61391	1
61392	14
61394	1
12340	1
61395	1
12341	1
61396	1
61397	1
61398	1
26985	1
61399	1
26986	1
26983	1
26984	47
26989	18
26987	44
26988	1
26981	1
85348	1
26982	1
85349	1
85346	1
26980	3
85347	1
12344	2
85344	1
12345	4
85345	1
12342	1
85342	1
12343	3
85343	1
12348	1
85340	1
12349	6
85341	1
12346	1
12347	10
51916	71538
51917	114347
51914	30396
51915	4913
51918	76825
51919	381
51920	8641
51923	10690
51924	10691
51921	1637
51922	1637
51927	2155
51928	2154
51925	7346
51926	1
51929	2154
51930	5106
51931	1
51934	1608
51935	1727
51932	223445
51933	45764
51938	138095
75905	1
51939	677329
75906	4
51936	4070
75907	2
51937	5957
75908	1
75909	1
51941	8880
51942	121350
75910	1
51940	37676
75911	1
51945	55346
75912	1
51946	90239993
75913	4
51943	91281
75914	1
51944	277029
75915	1
51949	55084
51947	163
51948	64588087
3704	1252
3705	60288
3706	132990
3707	75184
3708	49346
3709	49280
51952	748
51953	38657
51950	132694
51951	462457
75900	1
3700	1
51956	18
75901	1
3701	37335
51957	2489
75902	1
3702	18901
51954	92130
75903	1
3703	541978
51955	41004
75904	1
75927	1
75928	1
51958	90054
75929	1
51959	460527
3716	150213
3717	1279788
3718	4737
3719	1955
51960	163
51963	20874328
75930	1
51964	604
75931	1
51961	3776854
75932	1
3710	185
51962	581584
75933	1
3711	1
51967	2416
75934	1
3712	97525
51968	17797
75935	1
3713	65873
51965	33847
75936	1
3714	660
51966	10233
75937	1
75916	1
36392	1
75917	2
51969	5442608
75918	1
75919	1
36395	1
36396	1
36390	5
3726	13946
3727	889205
3728	29312
3729	217504
51970	150689
51971	19118
51974	6820
51975	4876455
75920	1
3720	366766
51972	189640
75921	1
3721	35057
51973	24503
75922	1
3722	45982
51978	640783
75923	1
3723	5404
51979	404006
75924	1
3724	6996
51976	1146
75925	6
3725	61844
51977	1832456
75926	2
36380	1
75949	1
36381	1
36382	1
36383	5
36384	1
36385	1
36386	1
36387	1
61300	1
61301	1
61302	1
61303	1
61304	1
61305	7
61306	1
61307	1
3737	30458
3738	11552
3739	718653
51981	342456
51982	296336
75950	1
51980	105261
75951	1
36388	2
51985	26074
75952	5
3730	677931
36389	1
51986	55143
75953	1
3731	27285
51983	262
75954	1
3732	9109
51984	29403
75955	2
3733	407955
51989	562806
75956	1
3734	74689
75957	1
3735	7666
51987	92727
3736	138539
51988	1110670
75959	1
75938	1
75939	2
36373	1
36374	1
36375	5
3750	16760
36376	2
61310	1
61311	1
61312	1
61313	1
61314	2
61315	1
61316	1
61317	2
61318	1
3748	67207
3749	1430513
61309	1
51992	674660
51993	436010
51990	674660
51991	13959
75940	1
3740	121650
36377	1
51996	123791
75941	1
3741	49450
36378	1
51997	266872
75942	1
3742	33532
36379	1
51994	15221536
75943	1
3743	29878
51995	35443
75944	1
3744	4182285
75945	1
3745	652104
75946	1
3746	24024
51998	13492371
75947	1
3747	65366
51999	63
75948	1
3760	118625
3761	1027521
3759	252748
3751	129639
3752	360198
3753	57583
3754	178082
3755	20597
3756	59648
3757	15054
3758	173828
3770	6366
3771	2478
3772	3984
3762	32894
3763	7363
3764	49929
3765	2784
3766	500
3767	3910
3768	559834
3769	170032
3780	6967
3781	179596
3782	1161
3783	7979
3773	142585
3774	52327
3775	9468
3776	1
3777	202
3778	81316
3779	19674
3790	32275
3791	1086241
3792	130915
3793	16537
3794	6282
3784	18750897
3785	98260
3786	3491738
3787	3303
3788	160882
3789	5477
3795	17396
3796	9210
3797	252429
3798	99897
3799	9900
85490	1
85491	1
12550	6
36528	2
36529	1
12559	1
12553	1
36520	2
85498	1
12554	1
85499	1
12551	1
36522	1
85496	1
12552	1
36523	3
85497	1
12557	1
36524	2
85494	1
12558	1
36525	1
85495	1
12555	1
36526	1
85492	1
12556	1
36527	1
85493	2
85480	1
12560	1
12561	1
36518	1
36519	1
85489	1
12564	1
85487	1
12565	1
36510	1
85488	1
12562	1
36511	1
85485	1
12563	1
36512	8
85486	1
12568	1
85483	1
12569	1
85484	1
12566	1
85481	1
12567	11
36516	1
85482	1
12539	9
36506	2
36507	1
36508	1
12538	1
36509	1
12531	6
12532	1
36500	1
12530	1
36501	1
12535	1
36502	1
12536	1
36503	1
12533	1
36504	1
12534	1
36505	1
12548	250
12549	1
12542	1
12543	1
12540	5
12541	1
12546	1
12547	251
12544	1
12545	1
12517	1
12518	1
12515	1
12516	3
12519	1
12510	3
12513	5
12514	1
12511	1
12512	1
12529	1
12526	1
12527	1
12520	1
12521	26
12524	7
12525	2
12522	2
12523	1
12506	1
12507	1
12504	5
12505	1
12508	1
12509	1
12502	1
12503	17
12500	1
12501	6
61440	1
61441	1
61442	2
61443	1
61444	1
61445	1
61446	1
61447	1
61448	1
61449	1
85409	1
85418	1
85419	1
85416	1
85417	1
85414	1
85415	1
85412	1
85413	1
85410	1
85411	1
10	3431
11	63
12	175893
13	3140
36470	1
14	31020
36471	1
15	2599
36472	1
61450	1
16	4942
36473	4
61451	1
17	409225
36474	1
61452	1
18	436774
36475	2
61453	2
61454	1
61455	1
61456	2
61457	1
61458	82114
61459	1
85407	1
85408	1
85405	1
85406	1
85403	1
85404	1
85401	1
85402	1
36477	1
85400	1
36478	33
36479	1
20	2431
21	83862
22	10374413
12490	1
23	110689
12491	1
24	35975
25	8620
61460	1
26	30
12494	1
27	1
12495	1
61462	1
28	211
12492	10
36463	1
61463	5
29	5004
12493	1
36464	9
61464	1
61465	1
61466	1
61467	1
61468	1
61469	1
85438	1
85439	1
85436	1
85437	1
85435	1
36465	2
85432	1
12499	2
36466	1
85433	1
12496	1
36467	1
85430	1
12497	1
85431	1
36469	1
30	802
31	1082383
33	201419
34	1
35	1
61470	1
36	41705
61471	1
37	469
36450	2
61472	1
38	6378
36451	1
61473	1
39	6339303
61474	1
61475	1
61476	1
61477	1
61478	1
61479	1
85429	1
85427	1
85428	1
85425	1
85426	2
85423	1
85424	1
85421	1
85422	1
85420	1
40	94226
36458	2
41	2462271
42	832405
43	28007
44	1
45	1926
61480	1
46	449008
61481	1
47	11719
61482	1
48	15693
12472	2
61483	1
49	62615
12473	1
36440	1
12470	1
36441	2
61485	1
12471	1
61487	2
61489	1
85458	1
85459	1
85456	1
85457	1
12476	2
85454	1
12477	1
36444	1
85455	1
12474	140
36445	1
85452	1
50	3840
12475	1
36446	4
85453	1
51	40369
36447	1
85450	1
52	37048
36448	1
85451	1
53	21392
12478	7
54	57688
12479	1
55	12
56	113662
12480	1
61491	1
57	6072
61492	1
58	6847
61493	1
59	7686
12483	2
61494	1
12484	1
61495	1
12481	4
36430	2
61496	2
12482	1
61497	1
61499	1
85449	1
85447	1
85448	1
85445	1
85446	1
12487	1
36432	1
85443	1
12488	1
85444	1
60	2491
12485	5
85441	1
61	15418
12486	1
85442	1
62	23063
36436	7
63	130712
85440	1
64	364792
12489	1
36438	2
65	3158
36439	1
66	957
67	1002592
68	9413
69	826602
12450	1
12451	1
36420	1
85478	1
85479	1
12454	1
85476	1
70	6012
12455	1
36422	1
85477	1
71	2328
12452	1
85474	2
72	8395
12453	5
85475	1
73	108110
12458	1
85472	1
74	251400
12459	1
85473	1
75	7683
12456	1
85470	1
76	35403
12457	1
85471	1
77	449062
78	355368
79	35724
12461	3
12462	1
12460	1
36419	1
85469	1
85467	1
85468	1
80	1813
12465	1
85465	1
81	2361
12466	1
36411	1
85466	1
82	2688340
12463	3
36412	8
85463	1
83	229178
12464	1
85464	1
84	101268
12469	1
85461	1
85	5865
85462	1
86	37579
12467	3
36416	1
87	35119
36417	3
85460	1
88	16466
89	1355
90	78580174
91	36575174
92	500918
93	14085
94	98031
95	1
96	12154
97	4047902
98	3413
99	1030
3803	11550
3804	4284
3805	4965
3806	47167
3807	4294
3808	4143
3809	9865
3800	601470
3801	3290
3802	112687
3814	375931
3815	55217
3816	78020
3817	61882
3818	14268
3819	32088
3810	11951721
3811	9547218
3812	66
3813	200765
3825	18239
3826	21158
3827	39731
3828	26804
3829	72
3820	351246
3821	2237
3822	136202
3823	4908
3824	38465
61400	1
61401	1
61402	1
61405	1
61406	1
3836	39571
3837	11113
3838	2451602
3839	33921
3830	227143
3831	30738
3832	27280
3833	23364
3834	14330
3835	4194
61410	1
61411	1
61412	1
61413	1
61414	1
61415	1
61416	1
61417	1
3847	467
61407	1
3848	15121
61408	1
3849	6490
61409	1
3840	46480
3841	4435
3842	5198
3843	5154
3844	181585
3845	384759
3846	147122
3860	2920
61421	4
61422	1
61423	1
61424	1
3858	1222
61418	1
3859	1069
61419	1
3850	94259
3851	173
3852	2672
3853	22498
3854	5215
3855	185615
3856	82806
3857	216
3870	1
61430	1
3871	1
61431	1
61432	1
61433	1
61434	1
61435	1
61436	1
61437	1
3869	869
61429	1
3861	156
36498	1
3862	29046
36499	1
3863	28730
3864	1342127
3865	24907
3866	2570
3867	237284
3868	377836
3880	6171
3881	64
3882	9705
3872	1
3873	26522
3874	31267
3875	22264
3876	465
3877	1
3878	64
3879	28078
3890	88691
3891	6904
3892	3213
3893	80
12605	4
12606	1
12603	1
12604	1
12609	1
12607	2
12608	1
3883	353949
3884	5299
3885	1028
3886	53030
3887	41966
12601	1
3888	4989348
12602	2
3889	499990
12600	1
3894	48
3895	33179
3896	71881
3897	29001
3898	4321325
3899	10999
12670	1
12671	2
36640	1
36649	1
12674	1
36641	1
12675	1
36642	1
12672	1
36643	1
12673	1
36644	1
12678	1
36645	1
12679	1
36646	1
12676	1
36647	1
12677	1
36648	1
22008	1
22009	1
12681	1
12680	1
22000	1
22001	1
22002	1
22003	1
22004	1
22005	1
22006	2
22007	1
36638	1
36639	1
12685	1
36631	2
12683	1
36632	4
12684	2
36633	1
12689	1
36634	2
36635	1
12687	1
36636	1
12688	1
36637	1
36627	2
36628	1
12658	1
36629	1
12659	1
12652	1
12653	1
36620	1
12650	1
36621	1
12651	12
36622	1
12656	1
36623	1
12657	1
36624	1
12654	1
36625	1
12655	1
36626	1
12660	1
36616	1
12669	1
36618	1
36619	2
12663	1
12664	1
12661	1
36610	16
12662	1
12667	1
12668	1
12665	1
12666	1
36615	1
12638	1
36605	1
12639	1
36606	45
12636	1
36607	1
12637	1
36608	1
36609	1
12630	2
12631	1
36600	1
12634	1
36601	1
12635	1
36602	1
12632	1
36603	1
12633	12
36604	1
12649	7
12647	1
12648	1
12641	2
12642	2
12640	1
12645	1
12643	1
12644	2
12616	1
12617	2
12614	1
12615	1
12618	1
12619	1
12612	4
12613	1
12610	1
12611	1
12627	1
12628	1
12625	1
12626	1
12629	1
12620	1
12623	1
12624	1
12621	1
12622	1
61560	1
61561	3
61562	1
61563	1
61564	1
61565	1
61566	1
61567	1
61568	1
61569	1
85539	556
85537	107
85538	3948
85535	260
85536	2
85533	1
85534	1
85531	240
85532	60
85530	225
61570	1
61571	1
61572	1
61573	1
36596	4
61574	1
61575	1
61576	1
61577	1
61578	1
61579	1
85519	1
85528	134
85529	677
85526	446
85527	251
85524	1
85525	308
85522	215
85523	1
36597	2
85520	2315
36598	1
85521	2757
36599	1
36580	1
61580	1
36581	16
61581	5
36582	2
61582	2
36583	1
61583	1
61584	1
61585	1
61586	1
61587	1
61588	1
61589	1
85559	1
85557	1
85558	1
85555	60
85556	542
85553	158
85554	54
85551	267
85552	354
85550	196
61590	1
61591	1
36570	3
61592	1
36571	2
61593	1
36572	1
61594	1
36573	2
61595	2
36574	1
61596	1
61598	1
61599	1
85548	1
85549	1
85546	1238
85547	84
85544	648
85545	566
36575	1
85542	554
36576	1
85543	3165
36577	1
85540	637
36578	2
85541	158
36579	2
12590	1
12593	17216
36560	1
12594	1
36561	2
12591	1
12592	1
36563	1
85579	330
85577	122
85578	36
12597	17
85575	53
12598	1
36565	1
85576	261
12595	1
36566	26
85573	1
85574	3206
36568	1
85571	1
36569	1
85572	1
12599	1
85570	1
36550	1
36551	1
85568	1
85569	1
85566	774
85567	1899
85564	6858
36554	16
85565	412
36555	2
85562	1
36556	1
85563	47
36557	1
85560	1
36558	1
85561	1
36559	1
85590	20
12571	1
12572	1
36540	4
12570	1
36541	2
85599	1
12575	1
85597	1
12576	1
36543	1
85598	575
12573	2
85595	1
12574	1
85596	1
12579	1
85593	1
36547	1
85594	1
12577	1
36548	1
85591	1
12578	1
36549	2
85592	1
12582	2
12583	1
12580	3
12581	1
36530	11
3902	10974
36539	8
3903	3246
3904	35301
3905	74337
3906	768160
3907	613265
3908	734106
85588	899
3909	540311
85589	25
12586	1
85586	776
12587	1
85587	1595
12584	1
85584	1
12585	16
85585	1402
85582	148
85583	1
3900	1
12588	1
36537	2
85580	70
3901	1133
12589	1
85581	1
3913	373240
3914	12157
3915	150511
3916	47485
3917	2051
3918	25113
3919	306
3910	21567
3911	1
3912	134460
3924	4646215
3925	742199
3926	2
3927	1
3928	5890
3929	483231
3920	4414
3921	13627
3922	6921
3923	39098
61500	1
61502	2
61503	1
61504	1
61505	1
3935	571
3936	1
3937	1
3938	64463
3939	2320
3930	1047
3931	1
3932	561
3933	1
3934	31552
61510	1
61511	2
61512	1
61513	1
61514	1
61515	1
61516	2
3946	6010
61506	45260
3947	468
61507	3
3948	218132
61508	1
3949	28
61509	1
3940	42180
3941	52234
3942	5867
3943	14576
3944	1
3945	7687
61520	1
61521	1
61522	1
61523	3
61524	1
61525	1
61526	1
61527	1
3957	1
61517	1
3958	1
61518	1
3959	1
61519	1
3950	1
3951	28768
3952	2380
3953	2521
3954	157
3955	84800
3956	1
3970	19982
61530	1
61531	2
61532	1
61533	1
61534	2
61535	1
61536	1
61537	1
3968	1689871
61528	1
3969	1576469
61529	1
3960	36
3961	126
3962	188187
3963	1
3964	19218
3965	247113
3966	3674
3967	129486
3980	1
61540	1
3981	4398
61541	3
61542	1
61543	1
61544	8
61545	1
61546	1
61547	1
61548	2
85508	1
61549	1
85509	1
3979	2
85517	160
85518	1
85515	1
85516	6432
85513	1
85514	1
85511	1
85512	1
3972	1
85510	1
3973	31787
3974	37105
3975	15140
3976	1
3977	82
3978	24884
3990	821
3991	7106
61551	1
3992	91689
61552	1
61553	1
61555	1
61556	1
61557	1
61558	1
85506	1
85507	1
85504	1
85505	1
85502	1
85503	1
85500	1
85501	1
3982	665883
3983	208502
3984	3631
3985	1
3986	14304
3987	419048
3988	94830
3989	272852
12715	1
12716	1
12713	1
12714	1
12719	1
12718	1
3993	341
3994	30729
3995	12059
3996	3677
3997	33115
12711	2
3998	10574428
12712	1
3999	1175490
12710	4
12726	1
12727	1
12724	1
12725	7
12728	1
12729	1
12722	1
12723	1
12720	14
12721	1
12704	1
12705	45
12703	1
12708	1
12709	1
12706	2
12707	1
12700	1
12701	1
61701	3
61702	2
61703	3
61710	1
61711	1
61712	1
61713	1
61714	1
61704	1
61705	1
61706	1
61707	1
61708	1
61709	1
22118	1
22119	1
12791	1
95059	1567
12792	1
36760	1
12790	1
36761	1
22110	1
71088	1
95055	33
22111	3
71089	1
95056	2478
22112	1
71086	1
95057	1
22113	50
71087	1
95058	1
22114	1
71084	1
95051	1
22115	1
71085	1
95052	114
22116	1
71082	1
95053	20
22117	1
71083	1
95054	1
71080	1
71081	46906
95050	613
12795	1
36762	1
12796	1
36763	1
12793	1
36764	1
12794	1
36765	34
12799	1
36766	1
12797	1
36768	3
12798	1
36769	1
22129	1
95048	567
95049	120070
22121	1
71099	1
95044	134
22122	1
95045	264
22123	1
71097	1
95046	246
22124	1
71098	1
95047	49
22125	1
71095	1
95040	127
22126	1
71096	1
95041	7811
22127	2
71093	1
95042	199
22128	1
71094	1
95043	166
36759	1
71091	1
71092	1
71090	1
22120	1
36753	2
36754	4
36756	1
36757	2
36758	2
12770	1
95077	408
95078	1630
95079	61
95073	21
95074	40
95075	1
95076	60
95070	103
12779	1
95071	919
95072	1394
12773	3
36740	1
12774	5
36741	1
12771	1
36742	1
12772	1
12777	1
12778	1
12775	1
36746	1
12776	1
22107	1
22108	3
22109	1
12780	3
12781	2
95066	732
22100	1
95067	3848
22101	19
95068	1
95069	1
22103	1
95062	2331
22104	1
95063	2571
22105	1
95064	12085
22106	1
95065	12085
36737	11
36738	1
36739	1
95060	23
95061	1
12784	1
12785	2
36730	1
12782	13
36731	1
12783	1
36732	1
12788	1
36733	1
12789	1
36734	1
12786	1
36735	1
12787	1
36736	1
95099	1
95095	1
95096	1
95097	16
95098	1
12759	1
36726	4
95091	1
36727	1
95092	1
12757	1
95093	1
12758	1
36729	8
95094	214
95090	1
12751	1
12752	1
12755	1
12756	3
36723	1
12753	1
36724	1
12754	1
36725	1
95088	1
95089	1
95084	2764
95085	22
95086	1
95087	1
36715	1
95080	1778
36716	1
95081	27
12768	1
36717	1
95082	1
12769	1
36718	1
95083	632
36719	1
12762	1
12763	1
12760	1
12761	1
12767	1
12764	1
12765	1
36714	2
12737	1
36704	1
12738	1
36705	1
12735	1
36706	4
12736	1
12739	1
12730	1
12733	1
36700	1
12734	1
36701	1
12731	1
36702	1
12732	1
36703	3
12748	1
12749	1
12746	1
12747	2
12740	1
12741	1
12744	3
12745	1
12742	1
12743	1
71008	1
71009	1
71006	1
61680	2
71007	1
46048	1
61681	5
71004	1
46049	47
71005	1
46046	2
61683	243
71002	1
46047	1
61684	1
71003	1
22077	1
61685	972
22078	4
71001	1
22079	1
61687	1
22070	1
22071	1
85658	1
22072	2
85659	1
22073	2
85656	1
22074	1
85657	1
22075	2
85654	1
22076	1
85655	1
46044	63
85652	1
46045	1
85653	1
46042	131
85650	1
46043	65
85651	1
46040	1
46041	217
71019	1
71017	1
71018	1
46037	1
71015	1
46038	1
61693	1
71016	1
46035	1
61694	1
71013	1
46036	3
61695	1
71014	1
22088	31
61696	1
71011	1
22089	1
61697	1
61698	1
61699	2
71010	1
22080	1
85649	1
22081	2
85647	1
22083	3
85648	1
22084	2
85645	1
22085	1
85646	1
22086	2
85643	1
22087	1
85644	1
46033	1
85641	1
46034	1
85642	1
46031	1
46032	36
85640	1
46030	1
46028	1
71028	1
46029	1
71029	1
46026	6
71026	1
46027	1
71027	1
46024	1
71024	1
46025	3
71025	1
22055	1
71022	1
22056	5
71023	1
22057	1
71020	1
22058	1
71021	1
22059	2
22050	5
22051	1
85678	1
22052	1
85679	1
22053	3
85676	1
22054	1
85677	1
46022	3
85674	1
46023	1
85675	1
46020	5
85672	1
46021	1
85673	1
85670	1
85671	1
46019	3
46017	1
71039	1
36691	11
46018	1
36692	1
46015	1
71037	1
36693	1
46016	1
71038	1
36694	1
46013	6
71035	1
36695	1
46014	1
71036	1
22066	11
71033	1
22067	11
71034	1244
22068	2
71031	1
22069	2
71032	1
71030	1
22060	1
85669	1
22061	44
22062	1
85667	1
22063	1
85668	1
22064	7
85665	1
22065	1
85666	1
36696	5
46011	1
85663	1
46012	12
85664	1
36698	1
85661	1
36699	1
46010	2
85662	1
85660	1
46008	3
95019	97
46009	1
46006	1
46007	1
36681	1
46004	1
71048	1
95015	1008
46005	2
71049	1
95016	1
46002	4
71046	1
95017	421
36684	1
46003	1
71047	1
95018	1
22033	1
71044	1
95011	112
22034	13
71045	1
95012	26
22035	1
71042	1
95013	545
22036	1
71043	1
95014	8119
22037	1
71040	1
22038	1
71041	1
22039	1
95010	415
22030	4
22031	2
85698	1
22032	1
85699	1
46000	14
85696	1
46001	1
85697	1
36687	1
85694	1
85695	1
85692	1
85693	1
85690	1
85691	1
95008	57
36670	1
71059	1
95004	1622
36671	7
95005	206
71057	1
95006	2905
71058	1
95007	1
22044	1
71055	7762
95000	433
22045	673
71056	1
95001	515
22046	1
71053	1
95002	610
22047	10
71054	1
95003	1
22048	3
71051	1
22049	1
71052	1
71050	1
22040	4
85689	1
22041	1
22042	1
85687	1
22043	1
85688	1
36674	1
85685	1
85686	1
36676	1
85683	1
36677	1
85684	1
36678	1
85682	1
85680	1
22019	2
95037	1
12693	1
36660	1
95038	2508
12690	1
36661	366
71068	2
95039	639
71069	1
22011	1
71066	1
95033	104
22012	2
71067	1
95034	76
22013	1
71064	1
95035	7469
22014	1
71065	1
95036	229
22015	1
71062	1
22016	1
71063	1
95030	1
22017	1
71060	1
95031	1830
22018	1
71061	1
95032	1
22010	1
12696	1
12697	1
12694	2
36665	2
12695	1
36666	1
12698	1
36669	2
12699	21
95026	88
95027	21
36650	1
71079	4
95028	443
36651	1
95029	384
22022	1
71077	1
95022	208
22023	2
71078	1
95023	1077
22024	1
71075	1
95024	1
22025	1
71076	1
95025	5794
22026	1
71073	2
22027	2
71074	1
22028	1
71071	1
95020	729
22029	72
71072	1
95021	3001
71070	1
22020	1
22021	1
36652	2
36653	1
36654	1
36655	1
36656	1
36657	1
36658	1
36659	1
61600	1
61601	1
61602	1
61603	1
61604	1
61611	1
61612	1
61613	1
61614	2
61605	1
61606	1
61607	1
61608	1
61609	1
61620	5
61621	1
61622	1
61623	1
61624	1
61625	1
61626	6
61616	1
61617	2
61618	1
61619	1
61630	1
61631	1
61632	1
61633	1
61634	1
61635	1
61637	1
46091	4
61627	1
46092	1
61628	1
61629	1
46090	1
46099	1
46097	1
46098	2
46095	1
46096	4
46093	1
46094	1
61640	2
61641	1
61643	2
61644	1
61645	1
85609	1
61646	1
61647	1
85607	1
61648	139
85608	1
46080	2
61638	1
85616	1
46081	1
61639	1
85617	1
85615	1
85612	1
85613	1
85610	2
85611	1
46088	3
46089	1
46086	14
46087	1
46084	1
46085	5
46082	1
46083	2
46079	1
61650	1
61651	1
61652	1
61653	7
61654	1
61655	1
61657	1
61658	1
61659	1
61649	476
85605	231
46070	1
85606	1
85603	42
85604	40
85601	304
85602	1
85600	351
46077	1
46078	1
46075	1
46076	1
46073	1
46074	5
46071	1
46072	1
61660	3
46068	3
61661	1
46069	1
61662	1
22099	5
61663	1
61664	1
61665	1
61666	1
61667	1
61668	11365
61669	1
85629	1
22091	1
85638	1
22092	1
85639	1
22093	6
85636	1
22094	1
85637	1
22095	1
85634	1
22096	4
85635	1
22097	1
85632	1
22098	2
85633	1
46066	1
85630	1
46067	1
85631	1
46064	4
46065	1
46062	1
46063	1
46060	1
22090	1
46061	3
46059	8
61670	3
61671	1
46057	1
61672	1
46058	2
61674	1
61676	1
61677	1
61679	1
85618	1
85619	1
85627	1
85628	1
85625	1
85626	1
85623	1
85624	1
85621	1
85622	1
46055	1
46056	1
85620	1
46053	1
46054	1
46051	7
46052	1
46050	1
12836	22
12837	1
12834	1
12835	1
36807	1
36808	36
12838	1
12832	1
12833	1
36800	1
12830	1
36801	2
12831	1
12847	2
12848	1
12845	2
12846	1
12849	10
12840	24
12843	1
12844	1
12841	4
12842	1
12809	1
12814	1
12815	3
12812	1
12813	1
12818	1
12819	1
12816	1
12817	1
12810	1
12811	1
12825	1
12826	4
12823	1
12824	1
12829	1
12827	1
12828	1
12821	1
12822	1
12820	1
61800	1
61801	1
61802	1
61810	1
61811	1
61812	1
61813	1
12803	1
61803	1
12804	1
61804	2
12801	2
61805	1
12802	1
61806	1
12807	1
61807	1
12808	1
61808	1
12805	1
61809	1
12806	2
12800	1
61820	1
61821	1
61822	1
61823	1
61824	1
61814	1
61815	1
61816	1
61817	1
61818	1
61819	2
61830	411897
61831	411897
61832	411897
61833	1
61834	1
61835	1
61825	1
61826	1
61827	1
61829	411897
22239	1
46206	1
46207	1
46204	1
46205	1
46202	1
